timestamp,open,sentiment polarity
16-08-2016,48.16,0.018692347
15-08-2016,48.05,0.71695039
12-08-2016,48.05,0.044026524
11-08-2016,48.23,0.229540056
10-08-2016,48.82,0.739099314
09-08-2016,49.02,0.188922614
08-08-2016,48.78,0.463383314
05-08-2016,48.39,0.726611329
04-08-2016,47.6,0.073466779
03-08-2016,47.33,0.191459422
02-08-2016,47.66,0.939360857
01-08-2016,47.98,0.013730025
29-07-2016,47.95,0.446211398
28-07-2016,47.94,0.114706804
27-07-2016,47.95,0.211254745
26-07-2016,48.03,0.057698464
25-07-2016,48.24,0.4299405
22-07-2016,48.32,0.869266143
21-07-2016,48.65,0.772140095
20-07-2016,48.59,0.378296948
19-07-2016,48.0818,0.762596152
18-07-2016,47.81,0.030886735
15-07-2016,48.8512,0.344287365
14-07-2016,49.05,0.987430581
13-07-2016,48.31,0.657213515
12-07-2016,48.42,0.731005781
11-07-2016,48.1,0.803678483
08-07-2016,47.4481,0.920722503
07-07-2016,46.58,0.32042469
06-07-2016,45.89,0.99471057
05-07-2016,46.7,0.29579234
01-07-2016,47.08,0.412337606
30-06-2016,47.24,0.049261167
29-06-2016,46.63,0.863239175
28-06-2016,45.89,0.22576969
27-06-2016,45.2,0.60733881
24-06-2016,45.76,0.444503307
23-06-2016,47.64,0.47945596
22-06-2016,47.15,0.023758752
21-06-2016,47.29,0.137538695
20-06-2016,47.492,0.662634077
17-06-2016,46.85,0.936646396
16-06-2016,46.47,0.151408502
15-06-2016,47.27,0.530942169
14-06-2016,47.86,0.672527504
13-06-2016,48.13,0.125827594
10-06-2016,48.49,0.834291464
09-06-2016,49.65,0.66669853
08-06-2016,50.25,0.946200334
07-06-2016,50.73,0.852668325
06-06-2016,50.24,0.74594188
03-06-2016,50.17,0.030855147
02-06-2016,50.96,0.114019648
01-06-2016,50.26,0.258079219
31-05-2016,51.02,0.871244489
27-05-2016,50.6,0.626506377
26-05-2016,50.52,0.20579309
25-05-2016,49.58,0.436660325
24-05-2016,49.0473,0.824964699
23-05-2016,48.76,0.220489179
20-05-2016,48.62,0.983769577
19-05-2016,48.44,0.216222633
18-05-2016,47.68,0.373165614
17-05-2016,48.14,0.869733727
16-05-2016,48.12,0.740433979
13-05-2016,49.1,0.482327189
12-05-2016,49.34,0.146732533
11-05-2016,49.3572,0.777903976
10-05-2016,49,0.273932529
09-05-2016,49.02,0.151372862
06-05-2016,48.71,0.323972987
05-05-2016,48.97,0.217746316
04-05-2016,49.06,0.609823822
03-05-2016,49.86,0.109070906
02-05-2016,50.28,0.020072119
29-04-2016,50.46,0.954354771
28-04-2016,50.51,0.003271592
27-04-2016,50.87,0.343421211
26-04-2016,50.51,0.943748288
25-04-2016,50.31,0.481539034
22-04-2016,50.05,0.030355449
21-04-2016,50.5525,0.790824566
20-04-2016,49.98,0.901343275
19-04-2016,49.01,0.973638912
18-04-2016,48.25,0.898369072
15-04-2016,48.62,0.321002519
14-04-2016,48.3,0.0909199
13-04-2016,48.29,0.777637991
12-04-2016,47.1433,0.753092206
11-04-2016,47.11,0.272468989
08-04-2016,47.35,0.9941057
07-04-2016,47.71,0.824702399
06-04-2016,47.3872,0.885265845
05-04-2016,48.08,0.111036642
04-04-2016,48.42,0.486346397
01-04-2016,48.23,0.295286723
31-03-2016,48.5981,0.722535425
30-03-2016,48.4,0.371789119
29-03-2016,48.62,0.356974723
28-03-2016,49.04,0.768775434
24-03-2016,49.02,0.200639842
23-03-2016,50.18,0.56998474
22-03-2016,50.21,0.104305127
21-03-2016,50.5,0.176093315
18-03-2016,50.44,0.859227131
17-03-2016,49.43,0.763436195
16-03-2016,49.75,0.441674964
15-03-2016,49.3,0.915241506
14-03-2016,49.97,0.176158969
11-03-2016,49.12,0.529812778
10-03-2016,48.9431,0.041890192
09-03-2016,49.38,0.025036534
08-03-2016,49.61,0.11697598
07-03-2016,49.77,0.843311244
04-03-2016,50.01,0.797397618
03-03-2016,49.63,0.990874545
02-03-2016,48.84,0.106379327
01-03-2016,47.14,0.119454453
29-02-2016,48.03,0.742391275
26-02-2016,48.13,0.770161167
25-02-2016,47.71,0.914750047
24-02-2016,47.34,0.635382596
23-02-2016,48.87,0.521735047
22-02-2016,48.09,0.936923658
19-02-2016,47.4,0.061876386
18-02-2016,48.09,0.017871047
17-02-2016,48.65,0.328386446
16-02-2016,48.05,0.593458895
12-02-2016,45.96,0.841178076
11-02-2016,44.93,0.893861387
10-02-2016,46.88,0.005986311
09-02-2016,45.61,0.572920434
08-02-2016,47.11,0.472924557
05-02-2016,48.35,0.685183363
04-02-2016,47.4,0.464678251
03-02-2016,48.45,0.542266325
02-02-2016,49.26,0.689469624
01-02-2016,50.12,0.795346851
29-01-2016,49.29,0.96406856
28-01-2016,49.1,0.091219058
27-01-2016,48.3,0.715582792
26-01-2016,47.75,0.791463738
25-01-2016,48.91,0.736878768
22-01-2016,49.03,0.331424813
21-01-2016,48.03,0.254349032
20-01-2016,47.28,0.648616581
19-01-2016,49.25,0.684205664
15-01-2016,48.59,0.846166727
14-01-2016,50.08,0.387608992
13-01-2016,51.73,0.046024307
12-01-2016,50.88,0.827628026
11-01-2016,50.18,0.236208625
08-01-2016,50.8,0.169807177
07-01-2016,51.01,0.454037412
06-01-2016,52.12,0.473649437
05-01-2016,52.93,0.099707615
04-01-2016,53.09,0.257227342
31-12-2015,54.51,0.257370893
30-12-2015,55.27,0.726283301
29-12-2015,55.11,0.227240083
28-12-2015,54.55,0.263739855
24-12-2015,54.97,0.675554304
23-12-2015,54.6,0.967408225
22-12-2015,54.36,0.394050424
21-12-2015,54.3,0.656663916
18-12-2015,55,0.764044183
17-12-2015,56.11,0.228245173
16-12-2015,55.21,0.875565526
15-12-2015,53.83,0.606181511
14-12-2015,53.32,0.344855409
11-12-2015,53.45,0.577361207
10-12-2015,54.25,0.43485986
09-12-2015,54.12,0.680161049
08-12-2015,54.98,0.753327025
07-12-2015,55.45,0.594864099
04-12-2015,54.48,0.985718832
03-12-2015,55.13,0.126948451
02-12-2015,55.8,0.207284135
01-12-2015,55.51,0.676872553
30-11-2015,55.46,0.111888029
27-11-2015,55.3376,0.784843013
25-11-2015,55.46,0.53076445
24-11-2015,55.14,0.754820679
23-11-2015,55.9,0.486468805
20-11-2015,56.26,0.896278927
19-11-2015,55.77,0.34233823
18-11-2015,55.06,0.938010114
17-11-2015,55.33,0.943685633
16-11-2015,54.48,0.116775828
13-11-2015,55.02,0.371320291
12-11-2015,55.52,0.965713728
11-11-2015,56.13,0.290706326
10-11-2015,55.3,0.794791158
09-11-2015,56.08,0.918371376
06-11-2015,56.04,0.893498821
05-11-2015,54.35,0.085908957
04-11-2015,54.56,0.052720157
03-11-2015,54.68,0.373646271
02-11-2015,54.21,0.043498997
30-10-2015,55.07,0.126342141
29-10-2015,55.39,0.426330575
28-10-2015,54.24,0.029367535
27-10-2015,53.981,0.438471252
26-10-2015,54.76,0.751734725
23-10-2015,54.34,0.387494042
22-10-2015,53.4,0.997351766
21-10-2015,53.04,0.516859997
20-10-2015,52.62,0.781780364
19-10-2015,52.76,0.0663868
16-10-2015,53.1504,0.115384661
15-10-2015,51.98,0.413053986
14-10-2015,51.7,0.980496402
13-10-2015,52.02,0.915795332
12-10-2015,52.12,0.82142795
09-10-2015,53.02,0.71247211
08-10-2015,52.23,0.910524869
07-10-2015,52.49,0.753876299
06-10-2015,52.18,0.224118209
05-10-2015,51.71,0.714119896
02-10-2015,50.28,0.725392403
01-10-2015,51.51,0.35524397
30-09-2015,51.63,0.030748073
29-09-2015,50.47,0.122711871
28-09-2015,51.07,0.658199043
25-09-2015,51.36,0.903074624
24-09-2015,50.09,0.464699805
23-09-2015,50.8841,0.05795202
22-09-2015,50.87,0.526197743
21-09-2015,51.52,0.633333645
18-09-2015,51.27,0.309586242
17-09-2015,53.7,0.509607954
16-09-2015,53.52,0.750962611
15-09-2015,53.04,0.678661971
14-09-2015,52.63,0.799596784
11-09-2015,52.34,0.342160465
10-09-2015,52.07,0.493708053
09-09-2015,53.61,0.818069419
08-09-2015,52.65,0.125953041
04-09-2015,51.8,0.240419076
03-09-2015,52.39,0.776899228
02-09-2015,52.49,0.181293812
01-09-2015,52.11,0.554633842
31-08-2015,53.4,0.075183247
28-08-2015,53.75,0.461844895
27-08-2015,53.44,0.683629072
26-08-2015,51.56,0.910335688
25-08-2015,53.55,0.847665236
24-08-2015,49.2,0.097857944
21-08-2015,55.33,0.816552008
20-08-2015,56.46,0.336148005
19-08-2015,57.28,0.896565854
18-08-2015,57.41,0.568075506
17-08-2015,57.02,0.532262463
14-08-2015,56.89,0.937572355
13-08-2015,56.75,0.680543304
12-08-2015,56.9,0.924735823
11-08-2015,57.23,0.296391477
10-08-2015,57.8,0.954383904
07-08-2015,57.5696,0.573055337
06-08-2015,57.65,0.650154224
05-08-2015,57.81,0.416994329
04-08-2015,57.77,0.472430705
03-08-2015,58.07,0.56751989
31-07-2015,58.23,0.250633579
30-07-2015,57.85,0.788024457
29-07-2015,57.6,0.220473113
28-07-2015,57.73,0.27040242
27-07-2015,57.48,0.395415485
24-07-2015,58.18,0.774548216
23-07-2015,58.73,0.258861666
22-07-2015,58.07,0.896293883
21-07-2015,58.02,0.677117269
20-07-2015,57.99,0.613240364
17-07-2015,57.97,0.906134768
16-07-2015,58.24,0.445035506
15-07-2015,57.41,0.228991854
14-07-2015,56.46,0.299461452
13-07-2015,56.56,0.294939646
10-07-2015,56.33,0.296875829
09-07-2015,56.06,0.795810491
08-07-2015,55.84,0.677668131
07-07-2015,56.32,0.725346551
06-07-2015,56.1,0.887857231
02-07-2015,56.84,0.658874171
01-07-2015,57.09,0.719717684
30-06-2015,56.54,0.557415594
29-06-2015,56.8,0.357400192
26-06-2015,57.34,0.967650219
25-06-2015,57.75,0.128956283
24-06-2015,57.67,0.831033101
23-06-2015,58,0.679645967
22-06-2015,57.58,0.268295525
19-06-2015,57.42,0.78672224
18-06-2015,57.29,0.367452257
17-06-2015,57.31,0.384128795
16-06-2015,56.85,0.390951864
15-06-2015,56.65,0.895354517
12-06-2015,57.1343,0.759048724
11-06-2015,57.26,0.82596131
10-06-2015,56.98,0.899037179
09-06-2015,56.23,0.497111368
08-06-2015,56.94,0.979752298
05-06-2015,57.04,0.305041513
04-06-2015,56.53,0.985432539
03-06-2015,56.35,0.652859672
02-06-2015,56.01,0.150846626
01-06-2015,56.24,0.017152164
29-05-2015,56.25,0.474253399
28-05-2015,56.11,0.404576508
27-05-2015,55.92,0.916271508
26-05-2015,55.97,0.387348285
22-05-2015,56.04,0.9922416
21-05-2015,55.91,0.327399812
20-05-2015,56.32,0.243597946
19-05-2015,55.9,0.263678627
18-05-2015,55.58,0.179818091
15-05-2015,56.04,0.513790481
14-05-2015,55.95,0.46534368
13-05-2015,55.47,0.104298916
12-05-2015,55.31,0.740076836
11-05-2015,55.92,0.395950983
08-05-2015,55.17,0.651681459
07-05-2015,54.96,0.069104956
06-05-2015,55.43,0.772388589
05-05-2015,55.73,0.22374697
04-05-2015,55.27,0.057628654
01-05-2015,55.26,0.717253278
30-04-2015,55.65,0.486694616
29-04-2015,55.17,0.219309596
28-04-2015,54.91,0.583787823
27-04-2015,54.79,0.875350814
24-04-2015,54.76,0.68161858
23-04-2015,54.41,0.169214337
22-04-2015,54.31,0.01286637
21-04-2015,54.55,0.77080273
20-04-2015,54.34,0.660435751
17-04-2015,54.41,0.501487019
16-04-2015,54.53,0.556726428
15-04-2015,54.37,0.592719628
14-04-2015,53.93,0.268696269
13-04-2015,54.33,0.035027769
10-04-2015,54.33,0.190604228
09-04-2015,54.06,0.732568344
08-04-2015,53.98,0.511925063
07-04-2015,54.28,0.399610487
06-04-2015,53.82,0.914735268
02-04-2015,53.95,0.9305887
01-04-2015,54.42,0.495802567
31-03-2015,54.47,0.76290755
30-03-2015,54.39,0.725161897
27-03-2015,54.5379,0.61435289
26-03-2015,54.35,0.725321536
25-03-2015,55.26,0.454358272
24-03-2015,55.7,0.469756501
23-03-2015,56.03,0.755674287
20-03-2015,55.53,0.197181908
19-03-2015,55.95,0.968690884
18-03-2015,55.68,0.803293278
17-03-2015,55.5,0.44168657
16-03-2015,55.5,0.04968885
13-03-2015,55.49,0.359632388
12-03-2015,54.52,0.545677342
11-03-2015,53.87,0.504778715
10-03-2015,54.16,0.903894457
09-03-2015,54.78,0.814129576
06-03-2015,54.98,0.638018509
05-03-2015,54.94,0.014314111
04-03-2015,55.17,0.213308662
03-03-2015,55.45,0.353392651
02-03-2015,54.79,0.465122299
27-02-2015,54.82,0.60550697
26-02-2015,55.22,0.917636731
25-02-2015,55.3936,0.052341041
24-02-2015,55.19,0.860396142
23-02-2015,54.68,0.884361025
20-02-2015,54.41,0.818774764
19-02-2015,54.41,0.083336756
18-02-2015,55.09,0.594985884
17-02-2015,55.31,0.695621945
13-02-2015,54.98,0.091139716
12-02-2015,54.19,0.907977147
11-02-2015,54.06,0.392673349
10-02-2015,54.62,0.776762106
09-02-2015,54.27,0.569388499
06-02-2015,54.1203,0.249468573
05-02-2015,53.24,0.552825487
04-02-2015,53.03,0.214829263
03-02-2015,53.01,0.005358101
02-02-2015,52.19,0.016444196
30-01-2015,52.2,0.439764994
29-01-2015,52.24,0.336161639
28-01-2015,53.31,0.829320401
27-01-2015,52.93,0.215588524
26-01-2015,52.91,0.387642824
23-01-2015,53.73,0.707952354
22-01-2015,52.49,0.044263371
21-01-2015,51.99,0.919327992
20-01-2015,51.98,0.639592364
16-01-2015,50.53,0.615896142
15-01-2015,51.25,0.010309294
14-01-2015,51,0.982561742
13-01-2015,52.3,0.587322096
12-01-2015,52.58,0.279219932
09-01-2015,53.54,0.133387002
08-01-2015,53,0.5666653
07-01-2015,52.63,0.850814787
06-01-2015,53.35,0.970015448
05-01-2015,54.14,0.220569705
02-01-2015,55.11,0.294848727
31-12-2014,55.5001,0.747940143
30-12-2014,55.52,0.652667306
29-12-2014,55.08,0.171980583
26-12-2014,55.41,0.848020683
24-12-2014,55.63,0.308144066
23-12-2014,55.08,0.267349382
22-12-2014,54.46,0.322248591
19-12-2014,54.9004,0.292067261
18-12-2014,54.43,0.348902316
17-12-2014,53.04,0.778927275
16-12-2014,52.8241,0.24903131
15-12-2014,54.01,0.2685518
12-12-2014,53.87,0.123812542
11-12-2014,54.59,0.991664956
10-12-2014,54.73,0.039421391
09-12-2014,54.29,0.13762239
08-12-2014,54.95,0.953935153
05-12-2014,54.89,0.014784819
04-12-2014,54.32,0.977766449
03-12-2014,54.17,0.59231794
02-12-2014,53.75,0.444723791
01-12-2014,54.42,0.018592867
28-11-2014,54.32,0.311610276
26-11-2014,54.19,0.538996339
25-11-2014,54.23,0.27432018
24-11-2014,54.06,0.153602393
21-11-2014,54,0.117137109
20-11-2014,53.16,0.127787782
19-11-2014,53.26,0.862328284
18-11-2014,53.1,0.161864279
17-11-2014,53.1,0.876377561
14-11-2014,53.39,0.828040397
13-11-2014,53.57,0.904766308
12-11-2014,53.3,0.187406124
11-11-2014,53.88,0.922017255
10-11-2014,53.68,0.378632456
07-11-2014,54.2,0.817153317
06-11-2014,53.55,0.005466479
05-11-2014,53.43,0.768650892
04-11-2014,53.38,0.923788811
03-11-2014,53.22,0.631622785
31-10-2014,53.04,0.102883172
30-10-2014,52.01,0.754339743
29-10-2014,51.84,0.967178273
28-10-2014,51.56,0.367494898
27-10-2014,51.31,0.957685445
24-10-2014,50.58,0.043222219
23-10-2014,50.76,0.569569976
22-10-2014,50.5167,0.571056044
21-10-2014,49.63,0.514656215
20-10-2014,48.68,0.811412472
17-10-2014,48.49,0.372386865
16-10-2014,47.18,0.071736988
15-10-2014,48.1293,0.507474708
14-10-2014,49.5,0.98798768
13-10-2014,50.61,0.839866093
10-10-2014,51.01,0.459641045
09-10-2014,52.06,0.923151862
08-10-2014,51.25,0.698422954
07-10-2014,51.84,0.6158917
06-10-2014,52.26,0.320256053
03-10-2014,51.78,0.121228927
02-10-2014,51.19,0.297214805
01-10-2014,51.84,0.495562515
30-09-2014,51.8,0.725668366
29-09-2014,51.67,0.039159818
26-09-2014,51.45,0.109737925
25-09-2014,52.1,0.706287093
24-09-2014,52.22,0.037319154
23-09-2014,52.85,0.215562103
22-09-2014,53.26,0.598808107
19-09-2014,53.6,0.532277515
18-09-2014,52.63,0.381980559
17-09-2014,52.39,0.506848199
16-09-2014,51.78,0.876143722
15-09-2014,51.73,0.40075847
12-09-2014,51.67,0.269819682
11-09-2014,51.4,0.114780105
10-09-2014,51.08,0.387702768
09-09-2014,51.23,0.795077106
08-09-2014,51.48,0.611794472
05-09-2014,51.38,0.752948183
04-09-2014,51.49,0.68182907
03-09-2014,51.75,0.249536262
02-09-2014,51.71,0.132675978
29-08-2014,51.27,0.834370106
28-08-2014,51.2124,0.364583358
27-08-2014,51.65,0.260582214
26-08-2014,51.57,0.827523738
25-08-2014,51.48,0.809622324
22-08-2014,51.34,0.964403826
21-08-2014,51,0.431210222
20-08-2014,50.79,0.670971599
19-08-2014,50.7687,0.318655305
18-08-2014,50.47,0.002948415
15-08-2014,50.5,0.914511834
14-08-2014,50.11,0.455398068
13-08-2014,50.02,0.840292321
12-08-2014,49.8613,0.191021755
11-08-2014,50.08,0.45168681
08-08-2014,49.73,0.268958712
07-08-2014,50.3438,0.179101892
06-08-2014,49.87,0.692715656
05-08-2014,50.729,0.778548423
04-08-2014,50.55,0.999479113
01-08-2014,50.5,0.920671843
31-07-2014,51.86,0.834422427
30-07-2014,51.73,0.633612403
29-07-2014,51.65,0.581119525
28-07-2014,51.31,0.439173423
25-07-2014,51.49,0.022169752
24-07-2014,51.45,0.362037873
23-07-2014,51.43,0.976893509
22-07-2014,51.2,0.377807832
21-07-2014,51,0.626427767
18-07-2014,50.97,0.703788541
17-07-2014,51.08,0.914804831
16-07-2014,51.58,0.76108119
15-07-2014,51.51,0.065822928
14-07-2014,51.41,0.416856362
11-07-2014,51.13,0.261321807
10-07-2014,51.78,0.164277427
09-07-2014,52.3,0.284049244
08-07-2014,52.3,0.675173108
07-07-2014,52.9,0.126558787
03-07-2014,52.89,0.168006548
02-07-2014,52.76,0.478433306
01-07-2014,52.73,0.97223748
30-06-2014,52.74,0.117743379
27-06-2014,52.23,0.427876117
26-06-2014,52.62,0.081561339
25-06-2014,52.29,0.607796348
24-06-2014,52.93,0.993362454
23-06-2014,52.7,0.22118299
20-06-2014,52.38,0.352874161
19-06-2014,52,0.331349934
18-06-2014,51.6872,0.066816789
17-06-2014,51.03,0.009251927
16-06-2014,51.88,0.912492977
13-06-2014,51.89,0.361940023
12-06-2014,52.12,0.640738285
11-06-2014,52.3465,0.141583168
10-06-2014,52.4,0.344777187
09-06-2014,51.9027,0.645202228
06-06-2014,51.66,0.986400664
05-06-2014,51.11,0.309267217
04-06-2014,50.9513,0.96150917
03-06-2014,50.88,0.252496919
02-06-2014,50.94,0.515715818
30-05-2014,50.32,0.24727975
29-05-2014,50.61,0.012470444
28-05-2014,50.53,0.820351864
27-05-2014,50.3004,0.606485227
23-05-2014,49.91,0.61800426
22-05-2014,49.68,0.363853977
21-05-2014,49.18,0.73042274
20-05-2014,49.36,0.678213918
19-05-2014,48.84,0.750341948
16-05-2014,49.01,0.026674674
15-05-2014,49.1,0.419608966
14-05-2014,49.86,0.833204255
13-05-2014,49.78,0.7421989
12-05-2014,49.38,0.478427962
09-05-2014,49.27,0.603586338
08-05-2014,49.35,0.020531825
07-05-2014,49,0.757568013
06-05-2014,49.39,0.858178087
05-05-2014,49.28,0.600569636
02-05-2014,49.77,0.552147249
01-05-2014,49.74,0.023270096
30-04-2014,49.4462,0.489304751
29-04-2014,49.27,0.638321035
28-04-2014,49.2715,0.517630061
25-04-2014,49.27,0.59087144
24-04-2014,49.74,0.214007718
23-04-2014,49.2,0.201064175
22-04-2014,49.04,0.898058917
21-04-2014,49.08,0.459385866
17-04-2014,49.02,0.467459758
16-04-2014,49.06,0.906737944
15-04-2014,48.27,0.029216898
14-04-2014,48.37,0.363364525
11-04-2014,47.45,0.590607255
10-04-2014,49.22,0.769698507
09-04-2014,49.07,0.516107057
08-04-2014,48.66,0.148771281
07-04-2014,49.58,0.813079802
04-04-2014,50.05,0.353245233
03-04-2014,49.81,0.846062323
02-04-2014,49.77,0.161295454
01-04-2014,49.88,0.682793823
31-03-2014,49.7482,0.97687
28-03-2014,49.14,0.498779647
27-03-2014,49.51,0.765199105
26-03-2014,49.19,0.336520885
25-03-2014,49.25,0.184445519
24-03-2014,49.48,0.243831456
21-03-2014,49.79,0.527934917
20-03-2014,47.7,0.765211047
19-03-2014,48.38,0.233868716
18-03-2014,48.17,0.782235494
17-03-2014,47.7,0.193927497
14-03-2014,47.59,0.654407457
13-03-2014,48.23,0.763957041
12-03-2014,47.7,0.454031794
11-03-2014,48.34,0.664003433
10-03-2014,47.9,0.685566905
07-03-2014,47.76,0.23153814
06-03-2014,47.29,0.684045335
05-03-2014,46.82,0.447772711
04-03-2014,46.72,0.798484922
03-03-2014,46.11,0.126943742
28-02-2014,46.1,0.620655696
27-02-2014,45.95,0.061852208
26-02-2014,46.35,0.459969154
25-02-2014,46.2,0.512180676
24-02-2014,45.73,0.185998351
21-02-2014,45.62,0.828902775
20-02-2014,45.3918,0.587998071
19-02-2014,46.05,0.415181605
18-02-2014,46.29,0.608587439
14-02-2014,46.03,0.345969342
13-02-2014,45.56,0.416133623
12-02-2014,45.96,0.426261096
11-02-2014,45.54,0.12552347
10-02-2014,45.39,0.117939339
07-02-2014,45.05,0.949074482
06-02-2014,44.37,0.909279104
05-02-2014,44.6,0.813247438
04-02-2014,44.57,0.816120313
03-02-2014,45.31,0.351329526
31-01-2014,45.41,0.942360429
30-01-2014,45.85,0.818233161
29-01-2014,45.63,0.757749273
28-01-2014,45.79,0.930402594
27-01-2014,45.53,0.566907319
24-01-2014,46.04,0.504684087
23-01-2014,46.4,0.070487489
22-01-2014,46.74,0.543704673
21-01-2014,46.51,0.318461206
17-01-2014,46.48,0.37454268
16-01-2014,46.3,0.820296754
15-01-2014,45.94,0.188010151
14-01-2014,45.48,0.317963031
13-01-2014,45.96,0.241207373
10-01-2014,46.06,0.757381619
09-01-2014,45.97,0.231476931
08-01-2014,45.4,0.165041988
07-01-2014,45.8,0.484556004
06-01-2014,45.53,0.553186532
03-01-2014,44.99,0.395336578
02-01-2014,45.1504,0.324556851
31-12-2013,45.52,0.142123604
30-12-2013,45.57,0.725961785
27-12-2013,45.59,0.995542748
26-12-2013,45.5,0.927284511
24-12-2013,45.25,0.057069901
23-12-2013,45.12,0.660859103
20-12-2013,45.1,0.500045725
19-12-2013,44.62,0.565756066
18-12-2013,43.98,0.573976987
17-12-2013,43.76,0.708494321
16-12-2013,43.97,0.119771973
13-12-2013,43.52,0.136938992
12-12-2013,43.57,0.042603952
11-12-2013,44.07,0.212476415
10-12-2013,44.22,0.259032083
09-12-2013,44.14,0.751459492
06-12-2013,43.67,0.80069648
05-12-2013,43.62,0.88580511
04-12-2013,43.4,0.836970079
03-12-2013,44.07,0.124535788
02-12-2013,44.11,0.690859792
29-11-2013,44.39,0.105010764
27-11-2013,44.48,0.632755795
26-11-2013,44.53,0.000712619
25-11-2013,44.48,0.345270126
22-11-2013,44,0.011705635
21-11-2013,43.81,0.284110168
20-11-2013,43.73,0.571966725
19-11-2013,43.52,0.010591146
18-11-2013,43.58,0.940640565
15-11-2013,42.98,0.774566566
14-11-2013,42.8791,0.147364722
13-11-2013,42.16,0.108862313
12-11-2013,42.68,0.454611579
11-11-2013,42.69,0.408495857
08-11-2013,41.72,0.708741274
07-11-2013,42.56,0.858999011
06-11-2013,42.62,0.560253425
05-11-2013,42.67,0.392055911
04-11-2013,42.75,0.80622584
01-11-2013,42.72,0.068232734
31-10-2013,43.038,0.686992899
30-10-2013,43.1073,0.516853063
29-10-2013,43.01,0.698298947
28-10-2013,42.83,0.000375712
25-10-2013,42.64,0.309867036
24-10-2013,42.93,0.51618102
23-10-2013,42.91,0.953922958
22-10-2013,42.75,0.849952295
21-10-2013,42.64,0.705604456
18-10-2013,42.72,0.712293946
17-10-2013,42.04,0.698886183
16-10-2013,41.91,0.931721835
15-10-2013,41.86,0.235266582
14-10-2013,41.14,0.672722249
11-10-2013,40.44,0.214986727
10-10-2013,40.96,0.829839844
09-10-2013,40.43,0.921969683
08-10-2013,40.55,0.348315115
07-10-2013,40.7915,0.577073316
04-10-2013,41,0.337074678
03-10-2013,41.22,0.327275699
02-10-2013,41.2,0.830088768
01-10-2013,41.37,0.318833141
30-09-2013,41.0597,0.265282054
27-09-2013,41.57,0.547531542
26-09-2013,41.92,0.952083837
25-09-2013,41.8327,0.091335875
24-09-2013,42.07,0.727055076
23-09-2013,42.42,0.577037468
20-09-2013,42.96,0.670805091
19-09-2013,43.83,0.801801658
18-09-2013,42.8,0.719931318
17-09-2013,42.97,0.495858416
16-09-2013,42.77,0.406569686
13-09-2013,42.12,0.189519965
12-09-2013,42.52,0.345549302
11-09-2013,42.49,0.397096236
10-09-2013,42.12,0.203159807
09-09-2013,41.52,0.375062396
06-09-2013,42.01,0.787759605
05-09-2013,41.55,0.709919811
04-09-2013,41.36,0.582461
03-09-2013,41.65,0.947459631
30-08-2013,41.37,0.040318102
29-08-2013,41.06,0.456715016
28-08-2013,41.09,0.588493116
27-08-2013,41.89,0.954921705
26-08-2013,42.7,0.966661544
23-08-2013,42.68,0.729522184
22-08-2013,42.41,0.722944149
21-08-2013,42.4534,0.526364131
20-08-2013,42.47,0.999083851
19-08-2013,42.96,0.029087597
16-08-2013,42.68,0.355156391
15-08-2013,42.9,0.820618813
14-08-2013,43.4486,0.26180169
13-08-2013,43.25,0.790687281
12-08-2013,43.05,0.682309089
09-08-2013,43.21,0.838804303
08-08-2013,43.51,0.005016401
07-08-2013,43.34,0.055559041
06-08-2013,44.27,0.02339149
05-08-2013,44.47,0.750024151
02-08-2013,44.24,0.821255487
01-08-2013,44.19,0.152652502
31-07-2013,43.3,0.300861517
30-07-2013,43.49,0.279816391
29-07-2013,43.41,0.412436074
26-07-2013,43.55,0.821431371
25-07-2013,44.22,0.40420055
24-07-2013,44.68,0.007908799
23-07-2013,44.65,0.897714133
22-07-2013,44.48,0.302113933
19-07-2013,44.42,0.776323939
18-07-2013,43.72,0.540686423
17-07-2013,43.2,0.725020785
16-07-2013,43.35,0.307407068
15-07-2013,42.98,0.078449927
12-07-2013,42.6,0.992547948
11-07-2013,42.47,0.82874898
10-07-2013,42.55,0.49334987
09-07-2013,42.95,0.441277059
08-07-2013,42.36,0.601728587
05-07-2013,41.46,0.090419252
03-07-2013,40.9818,0.149065775
02-07-2013,41.2,0.272092027
01-07-2013,41.56,0.249492429
28-06-2013,41.56,0.33549558
27-06-2013,41.38,0.540235422
26-06-2013,40.73,0.577476353
25-06-2013,40.16,0.486874523
24-06-2013,40.48,0.41874125
21-06-2013,40.64,0.612912514
20-06-2013,40.29,0.981098511
19-06-2013,40.78,0.677786491
18-06-2013,40.72,0.017216255
17-06-2013,40.59,0.755918736
14-06-2013,40.84,0.739911145
13-06-2013,40.29,0.186273941
12-06-2013,40.79,0.020930891
11-06-2013,40.78,0.143938685
10-06-2013,41.5,0.003911747
07-06-2013,41.23,0.76262173
06-06-2013,39.7,0.813844079
05-06-2013,40.24,0.274154144
04-06-2013,40.8,0.356420113
03-06-2013,40.83,0.040581734
31-05-2013,41.26,0.841756598
30-05-2013,40.79,0.896583771
29-05-2013,40.36,0.845785128
28-05-2013,40.8,0.535279913
24-05-2013,39.52,0.780664756
23-05-2013,39.4,0.845013145
22-05-2013,40.72,0.074460066
21-05-2013,40.33,0.146980522
20-05-2013,39.9,0.167581956
17-05-2013,39.42,0.132982671
16-05-2013,39.28,0.852664962
15-05-2013,38.7,0.252621689
